mutation,welch_t,welch_p,ks_stat,ks_p,cohens_d,ci99_lo,ci99_hi,significant
4723,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4724,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4725,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4726,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4727,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4728,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4729,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4730,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4731,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4732,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4733,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4734,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4735,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4736,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4737,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4738,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4739,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4740,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4741,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4742,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4743,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4744,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4745,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4746,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4747,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4748,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4749,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4750,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4751,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4752,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4753,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4754,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4755,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4756,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4757,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4758,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4759,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4760,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4761,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4762,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4763,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4764,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4765,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4766,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4767,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4768,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4769,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4770,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4771,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4772,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4773,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4774,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4775,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4776,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4777,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4778,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4779,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4780,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4781,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4782,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4783,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4784,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4785,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4786,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4787,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4788,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4789,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4790,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4791,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4792,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4793,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4794,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4795,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4796,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4797,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4798,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4799,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4800,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4801,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4802,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4803,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4804,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4805,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4806,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4807,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4808,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4809,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4810,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4811,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4812,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4813,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4814,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4815,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4816,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4817,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4818,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4819,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4820,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4821,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4822,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4823,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4824,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4825,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4826,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4827,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4828,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4829,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4830,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4831,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4832,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4833,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4834,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4835,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4836,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4837,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4838,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4839,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4840,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4841,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4842,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4843,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4844,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4845,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4846,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4847,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4848,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4849,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4850,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4851,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4852,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4853,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4854,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4855,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4856,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4857,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4858,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4859,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4860,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4861,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4862,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4863,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4864,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4865,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4866,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4867,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4868,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4869,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4870,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4871,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4872,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4873,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4874,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4875,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4876,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4877,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4878,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4879,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4880,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4881,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4882,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4883,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4884,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4885,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4886,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4887,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4888,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4889,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4890,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4891,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4892,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4893,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4894,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4895,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4896,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4897,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4898,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4899,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4900,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4901,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4902,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4903,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4904,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4905,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4906,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4907,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4908,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4909,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4910,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4911,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4912,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4913,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4914,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4915,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4916,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4917,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4918,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4919,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4920,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4921,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4922,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4923,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4924,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4925,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4926,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4927,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4928,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4929,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4930,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4931,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4932,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4933,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4934,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4935,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4936,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4937,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4938,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4939,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4940,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4941,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4942,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4943,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4944,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4945,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4946,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4947,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4948,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4949,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4950,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4951,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4952,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4953,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4954,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4955,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4956,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4957,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4958,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4959,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4960,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4961,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4962,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4963,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4964,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4965,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4966,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4967,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4968,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4969,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4970,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4971,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4972,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4973,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4974,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4975,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4976,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4977,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4978,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4979,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4980,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4981,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4982,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4983,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4984,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4985,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4986,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4987,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4988,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4989,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4990,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4991,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4992,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4993,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4994,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4995,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4996,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4997,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4998,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
4999,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5000,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5001,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5002,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5003,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5004,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5005,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5006,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5007,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5008,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5009,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5010,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5011,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5012,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5013,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5014,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5015,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5016,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5017,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5018,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5019,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5020,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5021,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5022,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5023,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5024,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5025,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5026,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5027,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5028,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5029,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5030,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5031,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5032,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5033,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5034,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5035,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5036,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5037,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5038,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5039,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5040,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5041,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5042,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5043,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5044,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5045,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5046,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5047,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5048,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5049,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5050,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5051,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5052,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5053,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5054,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5055,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5056,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5057,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5058,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5059,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5060,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5061,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5062,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5063,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5064,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5065,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5066,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5067,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5068,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5069,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5070,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5071,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5072,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5073,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5074,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5075,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5076,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5077,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5078,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5079,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5080,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5081,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5082,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5083,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5084,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5085,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5086,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5087,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5088,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5089,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5090,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5091,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5092,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5093,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5094,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5095,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5096,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5097,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5098,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5099,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5100,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5101,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5102,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5103,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5104,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5105,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5106,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5107,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5108,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5109,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5110,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5111,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5112,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5113,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5114,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5115,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5116,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5117,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5118,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5119,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
5120,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
